      3074	         2	        81
      7437	        96	        96
     11518	        98	        98
     12148	        83	         2
     12411	        81	         3
     16278	        82	         1
     16796	        83	         2
     17562	        83	         1
     18115	         0	        83
     18245	         2	        81
     25365	        99	        99
     27416	         1	        83
     28145	         2	        80
     28596	        96	        96
     29038	        97	        97
     34296	         0	        82
     34569	        80	         3
     35019	        96	        96
     36285	        97	        97
     39496	         3	        80
     42020	        81	         3
     42247	        82	         3
     45200	         0	        83
     45291	         0	        82
     45345	        98	        98
     48792	        83	         0
     51679	        82	         0
     53556	         3	        80
     54274	        81	         0
     55908	        99	        99
     56307	         3	        82
     58495	        81	         0
     58905	        82	         1
     59041	        97	        97
     59691	         3	        82
     59701	         3	        81
     60121	         0	        82
     60528	        99	        99
     61313	        99	        99
     62001	         0	        82
     62824	        81	         3
     64740	        81	         3
     64845	        97	        97
     65632	        81	         0
     66614	         1	        83
     66654	        83	         2
     68183	        82	         0
     69440	         0	        81
     71191	        82	         1
     71710	        81	         2
     72095	         0	        81
     73518	        80	         1
     74378	        80	         1
     75931	         3	        81
     76034	        82	         3
     79740	        80	         3
     80199	        83	         2
     80245	         0	        83
     80467	        99	        99
     80516	         0	        82
     80798	         1	        83
     81506	        98	        98
     82460	        98	        98
     82726	         1	        80
     83315	         3	        82
     83465	        80	         3
     83719	        99	        99
     83790	        96	        96
     85849	        80	         2
     86397	        82	         3
     86749	         1	        80
     90737	        81	         2
     90938	         2	        81
     91735	         0	        81
     94051	        98	        98
     94452	        98	        98
     96212	        82	         3
     97339	        81	         0
     98979	        97	        97
     99052	        98	        98
     99356	         1	        80
    100585	         1	        80
    101356	         3	        80
    102400	        99	        99
    103089	        99	        99
    104133	         2	        80
    104445	         0	        83
    105559	        97	        97
    108328	        97	        97
    109074	        97	        97
    109206	        83	         2
    110387	        83	         2
    112070	        98	        98
    112678	         3	        80
    113529	        98	        98
    113630	         3	        80
    115091	        99	        99
    115472	        83	         1
    116562	        98	        98
    119198	        96	        96
    124814	        99	        99
    125111	        81	         2
    132723	        97	        97
    135092	         0	        83
    135380	         3	        80
    136742	        81	         0
    137388	        97	        97
    138926	        81	         0
    140007	         2	        80
    140089	         1	        83
    141488	         3	        80
    145731	        97	        97
    146104	        83	         0
    147399	         3	        82
    148196	         1	        83
    148409	        83	         0
    149660	        81	         2
    153783	        98	        98
    153860	         2	        81
    156144	        80	         2
    157388	        81	         2
    157967	         0	        81
    158385	        82	         0
    160384	         2	        80
    160805	        96	        96
    161283	        99	        99
    161656	        99	        99
    162062	         0	        81
    162345	         2	        83
    163123	        99	        99
    163479	        80	         1
    164894	        98	        98
    166231	         0	        83
    166742	         3	        81
    166895	        98	        98
    169748	         2	        80
    170521	         1	        83
    171160	         0	        81
    171231	        80	         3
    172729	        82	         3
    172775	         3	        82
    172898	         3	        81
    175319	        98	        98
    178454	        97	        97
    179024	         3	        82
    180547	         0	        81
    182604	        80	         3
    183726	        81	         0
    187295	        97	        97
    187781	        81	         3
    188843	         1	        80
    189072	         1	        82
    191286	         1	        83
    192233	        80	         2
    193390	        99	        99
    193443	         2	        81
    195934	        82	         1
    197540	        81	         3
    197980	        81	         2
    198074	        96	        96
    198185	        80	         1
    199482	        97	        97
    199751	        96	        96
    200322	         3	        80
    202000	         0	        83
    203145	        82	         1
    203573	        99	        99
    203934	        83	         2
    204482	        97	        97
    206935	         0	        81
    207382	        82	         3
    208042	        81	         2
    209410	         2	        81
    209950	         3	        81
    210607	         1	        80
    212096	         3	        81
    212140	        97	        97
    216677	         0	        83
    220124	         3	        82
    220603	        97	        97
    221095	        83	         2
    221321	         3	        82
    221858	        80	         2
    225860	         2	        80
    227616	        99	        99
    228454	        81	         0
    230844	        80	         1
    233225	         3	        82
    234592	         2	        81
    234807	         1	        82
    235723	        82	         3
    236269	        96	        96
    237719	        97	        97
    238281	         3	        80
    238349	        98	        98
    240316	        96	        96
    240437	        98	        98
    241957	         3	        81
    244528	        80	         1
    244933	         1	        82
    247395	        98	        98
    248399	        98	        98
    249862	        81	         2
    250277	         2	        80
    255379	         0	        81
    255633	         3	        82
    255705	        97	        97
    257055	        96	        96
    257498	        97	        97
    260319	        81	         0
    262164	        80	         1
    262770	        97	        97
    263265	        97	        97
    263437	         2	        80
    263661	         3	        82
    264113	        97	        97
    264392	        96	        96
    266039	         3	        80
    268071	         2	        80
    268847	        82	         3
    270047	        97	        97
    272565	        99	        99
    272811	        97	        97
    275656	        82	         1
    275891	         0	        82
    276259	         2	        83
    277689	        97	        97
    277712	        97	        97
    279068	        83	         2
    282897	        82	         1
    284619	         0	        83
    286849	        98	        98
    288422	        97	        97
    288516	        97	        97
    290390	         0	        82
    294304	        98	        98
    294459	        82	         3
    296464	        80	         2
    297697	         1	        83
    299101	        99	        99
    299144	        96	        96
    300408	        81	         2
    301071	        98	        98
    302030	        99	        99
    303259	         3	        80
    304010	        81	         3
    304137	         0	        81
    304173	        81	         0
    304846	         1	        80
    305601	        81	         2
    306177	        99	        99
    307094	        82	         0
    312961	        81	         3
    313714	         1	        80
    315378	        83	         0
    316341	         0	        81
    317138	         1	        80
    317232	         3	        82
    317685	         3	        80
    318403	         0	        83
    319624	        98	        98
    320604	         2	        81
    321357	        80	         3
    323391	        81	         3
    325666	        96	        96
    326699	        98	        98
    327779	        81	         3
    328945	        83	         1
    329463	        83	         1
    331821	        98	        98
    332813	        98	        98
    333863	        82	         3
    335665	         2	        80
    336103	        82	         0
    337923	        80	         1
    338120	         0	        81
    338773	        96	        96
    338827	        83	         0
    340216	        80	         2
    340784	        83	         2
    342594	         3	        80
    343452	        83	         0
    345497	        97	        97
    348140	         2	        83
    348342	        80	         2
    349823	        99	        99
    349927	         3	        80
    351788	         0	        81
    354272	         2	        80
    354374	        96	        96
    357273	         1	        83
    358103	         3	        82
    360401	         3	        81
    361316	        98	        98
    361344	        98	        98
    361362	        97	        97
    361670	        81	         3
    361705	        96	        96
    363478	         1	        83
    363963	         3	        81
    366865	         2	        80
    366932	         3	        81
    369852	        83	         2
    370076	        97	        97
    371011	        97	        97
    373284	        99	        99
    375502	         2	        83
    377695	         1	        80
    377898	         1	        83
    378698	        98	        98
    379189	        83	         1
    379950	         0	        83
    380690	        80	         2
    381420	        82	         0
    384056	         2	        81
    388257	        98	        98
    391514	        80	         3
    392425	        97	        97
    394007	        96	        96
    394119	        98	        98
    396145	        96	        96
    398610	         0	        83
    399214	         3	        80
    399337	        82	         1
    400051	        82	         0
    400931	        96	        96
    401433	        99	        99
    402023	        96	        96
    402054	        80	         2
    402231	         1	        82
    405515	        81	         2
    405580	         2	        80
    407014	        96	        96
    411072	        83	         1
    412989	        98	        98
    413168	        96	        96
    414812	         0	        82
    416777	        81	         3
    418882	        80	         2
    420364	         2	        83
    420959	         1	        80
    421990	        80	         3
    422004	        96	        96
    425908	        99	        99
    426153	        97	        97
    428378	         0	        83
    429957	        82	         1
    430205	        82	         0
    431825	        83	         0
    433516	        81	         3
    434275	        83	         2
    436360	        80	         1
    436821	         1	        80
    436946	        81	         0
    438921	        80	         1
    439439	         0	        83
    442922	         1	        82
    446444	         1	        80
    447363	        81	         2
    447865	        82	         0
    448198	        96	        96
    448799	        82	         3
    448824	        81	         3
    451269	         3	        81
    452150	        96	        96
    455008	         3	        82
    455628	        98	        98
    457966	         0	        81
    459950	        97	        97
    461042	         0	        81
    461553	        83	         1
    461669	        98	        98
    461826	        83	         1
    461951	         0	        82
    462922	        81	         2
    463049	        81	         3
    463562	        98	        98
    464799	         3	        80
    466672	         0	        83
    467044	         2	        80
    469788	         0	        83
    470208	         0	        83
    471236	         0	        83
    472391	         0	        83
    473000	        83	         2
    473786	        96	        96
    474278	        80	         1
    476282	        82	         1
    476488	        83	         1
    476967	         1	        80
    477971	        96	        96
    480472	         0	        83
    480678	        81	         0
    481042	        96	        96
    481494	        99	        99
    486794	        81	         2
    486805	        97	        97
    489791	         0	        81
    489798	         0	        82
    489817	        81	         3
    492417	         3	        80
    494764	        80	         3
    498498	        80	         2
    499192	        80	         2
    500181	        99	        99
    501554	        80	         1
    503652	        96	        96
    505190	        82	         1
    507388	        82	         3
    508999	        98	        98
    512036	        99	        99
    512260	        97	        97
    512385	         2	        81
    512916	         3	        80
    517236	        80	         1
    518136	         1	        82
    518276	        82	         3
    518715	        82	         3
    519419	        83	         0
    519673	         2	        80
    520480	        97	        97
    521351	        83	         2
    521922	        83	         1
    523540	         0	        81
    524698	        83	         2
    524779	        98	        98
    524841	        83	         0
    524867	         2	        80
    525492	        80	         3
    526192	         1	        80
    526590	        82	         1
    527314	         0	        81
    527931	        82	         1
    528774	        83	         1
    529575	        81	         2
    530113	         0	        82
    531448	         3	        80
    531746	        96	        96
    532328	         2	        81
    536053	         1	        80
    536687	        97	        97
    537592	         2	        81
    542366	        99	        99
    542569	         3	        82
    543468	        97	        97
    546456	         0	        83
    546766	         3	        82
    548880	        80	         3
    549627	         3	        81
    549905	        96	        96
    550740	         3	        80
    552964	        82	         1
    553425	        99	        99
    554760	        83	         2
    554908	        81	         2
    555014	        97	        97
    555683	         0	        81
    557140	        81	         2
    557688	         0	        82
    558458	         3	        82
    560250	         0	        82
    562183	        81	         3
    563534	        80	         3
    564754	         3	        81
    565242	         0	        81
    565687	        82	         0
    565912	        81	         0
    566109	        82	         0
    566706	        82	         1
    568012	        96	        96
    577760	         1	        82
    578136	         3	        82
    578219	        80	         1
    579948	        82	         1
    580318	        98	        98
    581009	        82	         0
    582221	        83	         2
    583071	         1	        82
    584776	        97	        97
    585730	        80	         3
    586299	        83	         0
    589224	        97	        97
    590668	         0	        82
    591010	         0	        82
    591128	         2	        80
    591527	         2	        83
    592899	        82	         0
    593931	         3	        81
    594407	        81	         0
    594912	        97	        97
    595214	        82	         0
    596816	        98	        98
    597022	        83	         1
    597263	        99	        99
    597703	         1	        80
    598629	        83	         1
    599077	         1	        80
    601126	         0	        83
    603109	        98	        98
    603226	        82	         3
    603504	        80	         3
    606059	         3	        80
    607083	        99	        99
    607368	         1	        82
    608316	        97	        97
    610484	        80	         3
    610955	        80	         2
    613040	         1	        82
    618233	        98	        98
    618348	        81	         2
    618643	        82	         1
    620908	         3	        82
    623093	         1	        83
    623569	        99	        99
    623896	        81	         0
    625166	         1	        80
    625732	        98	        98
    626371	         1	        83
    628159	         0	        83
    631821	         3	        80
    632980	        99	        99
    635217	        80	         3
    636266	        83	         0
    636553	        97	        97
    639344	        81	         2
    639793	         0	        83
    639795	         3	        80
    639829	        81	         2
    640848	         1	        82
    643093	         2	        83
    643937	        83	         0
    644131	         2	        81
    645421	         1	        82
    647340	        82	         3
    648378	        83	         1
    651780	        99	        99
    652008	        99	        99
    655102	         2	        81
    655165	         0	        81
    656787	         2	        80
    656866	        96	        96
    656999	        81	         3
    657853	        96	        96
    658281	        81	         3
    658373	         3	        82
    661415	        81	         0
    662229	        97	        97
    664091	        99	        99
    665591	        82	         0
    665811	         2	        83
    666744	        81	         3
    667379	        80	         3
    669011	        82	         1
    670978	        80	         3
    671025	        97	        97
    672995	         3	        80
    673419	        82	         1
    673574	        96	        96
    675280	        81	         0
    676118	        81	         0
    677012	        96	        96
    678979	        80	         2
    680888	         1	        82
    681020	        83	         1
    682139	        80	         1
    682720	         1	        83
    683295	         1	        82
    683440	         1	        80
    684386	         2	        83
    685341	         2	        80
    686437	        97	        97
    687180	        80	         3
    688152	        97	        97
    692002	         2	        81
    692472	        96	        96
    697086	        97	        97
    697235	        97	        97
    697869	         2	        81
    699133	        96	        96
    701922	        83	         2
    703387	         1	        82
    706160	        96	        96
    707615	        99	        99
    707713	        82	         1
    709696	        81	         2
    712492	         1	        80
    714187	        96	        96
    714722	        81	         3
    716460	        81	         0
    716809	         2	        83
    718256	         2	        80
    719009	        96	        96
    719493	         0	        82
    720700	         0	        81
    722075	        99	        99
    726867	        83	         2
    727669	         1	        83
    728829	        82	         0
    729152	        99	        99
    730430	        98	        98
    731891	        81	         0
    732786	        80	         2
    733745	         1	        80
    738734	        96	        96
    740440	         2	        80
    741369	        83	         1
    744601	         3	        81
    745690	         3	        80
    746069	        82	         3
    746434	        97	        97
    748063	         1	        83
    748219	        83	         1
    750468	        99	        99
    752339	        99	        99
    752795	        96	        96
    753580	         1	        83
    753850	         0	        82
    759463	        81	         3
    760363	         2	        80
    760911	        97	        97
    762495	        81	         2
    762878	        80	         3
    763831	        99	        99
    763909	        80	         2
    764357	        97	        97
    765472	         3	        80
    766911	        98	        98
    767233	        82	         1
    770641	        80	         2
    771733	        98	        98
    772275	        80	         1
    772728	         3	        82
    775851	         2	        83
    778926	        98	        98
    779316	        80	         2
    779489	         3	        80
    779949	        82	         1
    780100	        96	        96
    783296	        80	         3
    783829	        96	        96
    784125	        98	        98
    784184	        96	        96
    784791	         3	        80
    785593	        97	        97
    787167	        80	         1
    790433	        99	        99
    790983	        99	        99
    791747	         3	        80
    795617	        99	        99
    795637	         2	        81
    796830	        99	        99
    797102	        83	         0
    799181	        96	        96
    799593	        82	         1
    799698	        83	         2
    800689	        98	        98
    802496	        97	        97
    802512	        98	        98
    802551	         0	        81
    803160	        97	        97
    803821	        96	        96
    805089	        97	        97
    805333	        96	        96
    808047	        81	         2
    809556	        83	         2
    813799	        99	        99
    817011	        80	         1
    818100	        96	        96
    818484	        96	        96
    819041	         1	        83
    819851	        81	         2
    820595	        96	        96
    822630	         1	        80
    823889	        82	         1
    823932	        83	         1
    824235	        83	         2
    827785	        81	         3
    827945	        81	         0
    828630	        80	         1
    829640	        99	        99
    831334	        81	         2
    831383	        98	        98
    835454	         2	        83
    835647	         3	        81
    836778	         0	        82
    839075	        99	        99
    842699	        99	        99
    843618	         1	        82
    846581	        96	        96
    849934	        83	         2
    849955	         1	        82
    851263	         2	        80
    851719	         3	        82
    852289	         2	        83
    852496	        83	         2
    852756	        82	         1
    854179	        80	         2
    855591	         3	        82
    859152	         2	        80
    860174	        99	        99
    860942	        96	        96
    861508	        98	        98
    861819	        83	         2
    862105	        97	        97
    862490	         2	        81
    863459	        80	         3
    864293	        99	        99
    866030	        83	         1
    867161	         1	        82
    870120	        82	         0
    871109	         3	        80
    871459	        98	        98
    872141	         3	        81
    872142	        98	        98
    875319	        98	        98
    876682	         1	        82
    877145	         0	        83
    877731	         3	        80
    880736	        99	        99
    881521	         1	        80
    882085	         2	        80
    882204	        81	         3
    882633	         3	        82
    882637	        98	        98
